日時,ログオン ユーザー名,種類,詳細 2,防止・禁止
2026-04-05 12:01:00,user007,Web アクセス監視,https://www.google.com/search,
2026-04-05 15:48:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-04-05 17:12:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-04-05 17:00:00,user008,Web アクセス監視,https://www.google.com/search,
2026-04-05 17:03:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-04-05 12:30:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-04-05 15:19:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-04-05 15:44:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-04-05 17:53:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-04-05 16:22:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-04-05 09:10:00,user010,Web アクセス監視,https://x.com/post,
2026-04-05 10:18:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-04-05 09:45:00,user010,Web アクセス監視,https://x.com/post,
2026-04-05 15:07:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-04-05 15:36:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-04-05 15:24:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-04-05 08:13:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-04-05 16:00:00,user011,Web アクセス監視,https://x.com/post,
2026-04-05 14:50:00,user011,Web アクセス監視,https://www.google.com/search,
2026-04-05 12:53:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-04-05 12:18:00,user011,Web アクセス監視,https://x.com/post,
2026-04-05 13:38:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-04-05 17:40:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-04-05 17:07:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-04-05 10:20:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-04-05 10:25:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-04-05 15:27:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-04-05 16:38:00,user013,Web アクセス監視,https://www.google.com/search,
2026-04-05 11:02:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-04-05 15:37:00,user014,Web アクセス監視,https://x.com/post,
2026-04-05 09:04:00,user014,Web アクセス監視,https://x.com/post,
2026-04-05 08:38:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-04-05 16:41:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-04-05 16:37:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-04-05 10:01:00,user015,Web アクセス監視,https://x.com/post,
2026-04-05 11:39:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 10:46:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-04-06 11:19:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-04-06 10:26:00,user001,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 12:42:00,user001,Web アクセス監視,https://x.com/post,
2026-04-06 11:33:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-04-06 13:54:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-04-06 12:11:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-04-06 14:16:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 15:31:00,user002,Web アクセス監視,https://www.google.com/search,
2026-04-06 17:06:00,user002,Web アクセス監視,https://www.google.com/search,
2026-04-06 18:58:00,user003,Web アクセス監視,https://www.google.com/search,
2026-04-06 12:04:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-04-06 15:50:00,user003,Web アクセス監視,https://www.google.com/search,
2026-04-06 12:39:00,user003,Web アクセス監視,https://drive.google.com/file,
2026-04-06 18:19:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 08:26:00,user004,Web アクセス監視,https://www.google.com/search,
2026-04-06 14:42:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 08:56:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-04-06 10:06:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-04-06 11:03:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 13:21:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-04-06 10:07:00,user005,Web アクセス監視,https://www.google.com/search,
2026-04-06 17:33:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-04-06 18:18:00,user006,Web アクセス監視,https://www.google.com/search,
2026-04-06 10:52:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-04-06 18:22:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-04-06 08:51:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 17:56:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 08:10:00,user007,Web アクセス監視,https://x.com/post,
2026-04-06 17:57:00,user007,Web アクセス監視,https://www.google.com/search,
2026-04-06 08:47:00,user007,Web アクセス監視,https://www.google.com/search,
2026-04-06 15:19:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-04-06 15:11:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-04-06 17:39:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-04-06 17:18:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-04-06 15:45:00,user008,Web アクセス監視,https://www.google.com/search,
2026-04-06 14:37:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-04-06 08:14:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-04-06 15:17:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 17:15:00,user009,Web アクセス監視,https://x.com/post,
2026-04-06 10:37:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 10:56:00,user010,Web アクセス監視,https://intranet.local/portal,
2026-04-06 08:42:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 08:34:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-04-06 10:17:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 10:33:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-04-06 08:06:00,user011,Web アクセス監視,https://x.com/post,
2026-04-06 10:39:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-04-06 14:51:00,user011,Web アクセス監視,https://x.com/post,
2026-04-06 14:22:00,user012,Web アクセス監視,https://x.com/post,
2026-04-06 15:56:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 15:00:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 16:01:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 12:53:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-04-06 12:09:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-04-06 16:40:00,user013,Web アクセス監視,https://x.com/post,
2026-04-06 14:34:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-04-06 08:19:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-04-06 13:07:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-04-06 14:51:00,user013,Web アクセス監視,https://x.com/post,
2026-04-06 10:55:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-04-06 16:03:00,user014,Web アクセス監視,https://drive.google.com/file,
2026-04-06 10:55:00,user014,Web アクセス監視,https://www.google.com/search,
2026-04-06 12:36:00,user014,Web アクセス監視,https://www.google.com/search,
2026-04-06 17:03:00,user015,Web アクセス監視,https://www.google.com/search,
2026-04-06 09:39:00,user015,Web アクセス監視,https://www.google.com/search,
2026-04-07 09:42:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-04-07 09:02:00,user001,Web アクセス監視,https://x.com/post,
2026-04-07 14:53:00,user001,Web アクセス監視,https://www.google.com/search,
2026-04-07 09:28:00,user001,Web アクセス監視,https://x.com/post,
2026-04-07 09:49:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-04-07 18:58:00,user002,Web アクセス監視,https://amazon.co.jp/item,
