日時,ログオン ユーザー名,種類,詳細 2,防止・禁止
2026-05-01 11:43:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-01 14:09:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-01 16:18:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-01 18:37:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-05-01 14:45:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 16:05:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-01 17:46:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-01 13:00:00,user009,デバイス制御監視,,禁止
2026-05-01 17:51:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 13:50:00,user010,Web アクセス監視,https://www.google.com/search,
2026-05-01 18:27:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-01 13:08:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-01 12:02:00,user011,Web アクセス監視,https://www.google.com/search,
2026-05-01 16:47:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 18:23:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-01 08:41:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-01 10:20:00,user012,Web アクセス監視,https://intranet.local/portal,
2026-05-01 09:15:00,user012,Web アクセス監視,https://x.com/post,
2026-05-01 15:00:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-05-01 16:34:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-01 17:39:00,user013,Web アクセス監視,https://x.com/post,
2026-05-01 14:12:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-05-01 14:11:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-01 10:32:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-05-01 17:44:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 10:14:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-01 12:35:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-01 17:03:00,user014,Web アクセス監視,https://x.com/post,
2026-05-01 17:04:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-01 08:06:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 09:16:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-01 17:19:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 10:10:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 15:19:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-02 16:33:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-02 11:38:00,user002,Web アクセス監視,https://x.com/post,
2026-05-02 10:11:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 10:02:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-02 16:23:00,user003,Web アクセス監視,https://x.com/post,
2026-05-02 08:49:00,user003,Web アクセス監視,https://x.com/post,
2026-05-02 09:43:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-05-02 17:57:00,user003,Web アクセス監視,https://www.google.com/search,
2026-05-02 18:14:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 17:59:00,user004,Web アクセス監視,https://x.com/post,
2026-05-02 13:37:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-02 09:32:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 15:44:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-02 16:03:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-02 11:54:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 15:46:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-02 15:50:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 12:52:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-02 18:18:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-05-02 10:02:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 15:20:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-02 18:21:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-02 16:23:00,user007,Web アクセス監視,https://x.com/post,
2026-05-02 09:27:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-02 14:07:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 13:39:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 15:25:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-02 15:06:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-02 13:00:00,user008,デバイス制御監視,,禁止
2026-05-02 08:45:00,user009,Web アクセス監視,https://x.com/post,
2026-05-02 13:18:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 16:26:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 09:40:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 09:10:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 14:13:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-02 17:26:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 13:21:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-02 08:59:00,user011,Web アクセス監視,https://x.com/post,
2026-05-02 14:59:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-02 15:44:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 12:56:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-02 16:55:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 12:52:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 09:33:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 11:16:00,user013,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 13:58:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-02 11:46:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-02 08:08:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-02 17:02:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 14:41:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-02 09:36:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-02 10:24:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-02 09:02:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 13:57:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 16:48:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-02 17:31:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-02 16:55:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-02 17:10:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-02 18:17:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 14:26:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 08:58:00,user001,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 10:50:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-03 09:35:00,user001,Web アクセス監視,https://x.com/post,
2026-05-03 18:54:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-03 14:28:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-05-03 16:16:00,user002,Web アクセス監視,https://youtube.com/watch,
2026-05-03 15:30:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-03 17:04:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 13:51:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-05-03 13:00:00,user003,デバイス制御監視,,禁止
2026-05-03 08:57:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-03 17:54:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-03 13:27:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-03 18:41:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 16:07:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-03 10:34:00,user005,Web アクセス監視,https://x.com/post,
2026-05-03 12:47:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-03 16:28:00,user005,Web アクセス監視,https://x.com/post,
2026-05-03 08:31:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-03 10:07:00,user005,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 10:39:00,user006,Web アクセス監視,https://x.com/post,
2026-05-03 17:47:00,user006,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 13:51:00,user006,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 10:51:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 11:34:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-03 12:15:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-03 16:06:00,user007,Web アクセス監視,https://www.google.com/search,
2026-05-03 14:34:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 12:28:00,user007,Web アクセス監視,https://youtube.com/watch,
2026-05-03 17:37:00,user007,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 15:39:00,user008,Web アクセス監視,https://drive.google.com/file,
2026-05-03 15:17:00,user008,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 09:31:00,user008,Web アクセス監視,https://www.google.com/search,
2026-05-03 14:22:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-03 12:31:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 11:05:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-03 13:27:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-03 14:43:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-03 10:21:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 15:25:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 13:00:00,user009,デバイス制御監視,,禁止
2026-05-03 18:44:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-03 12:30:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 16:35:00,user010,Web アクセス監視,https://drive.google.com/file,
2026-05-03 13:38:00,user011,Web アクセス監視,https://intranet.local/portal,
2026-05-03 09:03:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-03 10:09:00,user012,Web アクセス監視,https://x.com/post,
2026-05-03 08:05:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-05-03 16:08:00,user012,Web アクセス監視,https://x.com/post,
2026-05-03 10:01:00,user012,Web アクセス監視,https://youtube.com/watch,
2026-05-03 11:47:00,user012,Web アクセス監視,https://x.com/post,
2026-05-03 10:30:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 08:03:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 12:44:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 09:22:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-03 09:35:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-05-03 09:10:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-03 12:25:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 08:30:00,user014,Web アクセス監視,https://youtube.com/watch,
2026-05-03 15:32:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-05-03 18:38:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-03 13:43:00,user015,Web アクセス監視,https://drive.google.com/file,
2026-05-03 16:42:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-03 10:18:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 13:45:00,user001,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 14:59:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 10:05:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-04 11:53:00,user001,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 10:31:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-04 11:48:00,user002,Web アクセス監視,https://www.google.com/search,
2026-05-04 09:40:00,user002,Web アクセス監視,https://intranet.local/portal,
2026-05-04 09:59:00,user002,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 13:46:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 14:29:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-05-04 10:14:00,user003,Web アクセス監視,https://x.com/post,
2026-05-04 14:01:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 09:41:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 11:45:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-04 14:22:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-04 11:59:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 09:55:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-04 15:57:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 12:04:00,user005,Web アクセス監視,https://x.com/post,
2026-05-04 14:32:00,user006,Web アクセス監視,https://intranet.local/portal,
2026-05-04 11:45:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 09:54:00,user007,Web アクセス監視,https://x.com/post,
2026-05-04 18:38:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-04 18:59:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 14:44:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-04 16:16:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 13:31:00,user009,Web アクセス監視,https://intranet.local/portal,
2026-05-04 17:06:00,user009,Web アクセス監視,https://youtube.com/watch,
2026-05-04 13:35:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 18:57:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 12:11:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 14:44:00,user009,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 12:10:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-04 10:35:00,user010,Web アクセス監視,https://x.com/post,
2026-05-04 12:49:00,user010,Web アクセス監視,https://x.com/post,
2026-05-04 12:04:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 11:55:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 09:20:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 08:18:00,user011,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 18:27:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-04 08:04:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-04 13:13:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-04 08:50:00,user012,Web アクセス監視,https://chatgpt.com/chat,
2026-05-04 11:53:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 12:20:00,user013,Web アクセス監視,https://intranet.local/portal,
2026-05-04 09:33:00,user013,Web アクセス監視,https://drive.google.com/file,
2026-05-04 12:15:00,user013,Web アクセス監視,https://x.com/post,
2026-05-04 16:05:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-04 17:28:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 18:45:00,user014,Web アクセス監視,https://x.com/post,
2026-05-04 13:00:00,user014,デバイス制御監視,,禁止
2026-05-04 08:09:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-04 08:57:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-04 09:03:00,user015,Web アクセス監視,https://x.com/post,
2026-05-05 15:08:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-05 12:34:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-05 16:23:00,user001,Web アクセス監視,https://x.com/post,
2026-05-05 08:09:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 16:54:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-05 08:15:00,user002,Web アクセス監視,https://drive.google.com/file,
2026-05-05 17:50:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 13:16:00,user002,Web アクセス監視,https://x.com/post,
2026-05-05 18:30:00,user003,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 17:58:00,user003,Web アクセス監視,https://intranet.local/portal,
2026-05-05 13:00:00,user003,デバイス制御監視,,禁止
2026-05-05 09:02:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-05 10:40:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-05 11:38:00,user004,Web アクセス監視,https://www.google.com/search,
2026-05-05 11:12:00,user004,Web アクセス監視,https://drive.google.com/file,
2026-05-05 10:46:00,user004,Web アクセス監視,https://intranet.local/portal,
2026-05-05 15:19:00,user004,Web アクセス監視,https://chatgpt.com/chat,
2026-05-05 17:59:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-05-05 09:16:00,user005,Web アクセス監視,https://x.com/post,
2026-05-05 17:19:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 16:58:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-05 16:37:00,user005,Web アクセス監視,https://x.com/post,
2026-05-05 18:54:00,user005,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 18:38:00,user006,Web アクセス監視,https://x.com/post,
2026-05-05 14:59:00,user006,Web アクセス監視,https://drive.google.com/file,
2026-05-05 08:34:00,user007,Web アクセス監視,https://x.com/post,
2026-05-05 12:19:00,user007,Web アクセス監視,https://drive.google.com/file,
2026-05-05 12:42:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-05 08:42:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 13:07:00,user007,Web アクセス監視,https://chatgpt.com/chat,
2026-05-05 14:04:00,user007,Web アクセス監視,https://www.google.com/search,
2026-05-05 13:21:00,user008,Web アクセス監視,https://x.com/post,
2026-05-05 18:05:00,user008,Web アクセス監視,https://x.com/post,
2026-05-05 18:21:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-05 16:19:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-05 13:50:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-05 09:21:00,user009,Web アクセス監視,https://x.com/post,
2026-05-05 12:15:00,user009,Web アクセス監視,https://chatgpt.com/chat,
2026-05-05 15:39:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 10:50:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-05 09:00:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-05 09:14:00,user010,Web アクセス監視,https://youtube.com/watch,
2026-05-05 13:50:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 13:00:00,user010,デバイス制御監視,,禁止
2026-05-05 18:10:00,user011,Web アクセス監視,https://drive.google.com/file,
2026-05-05 09:45:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 12:24:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 13:26:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 11:42:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-05-05 16:17:00,user012,Web アクセス監視,https://www.google.com/search,
2026-05-05 13:00:00,user012,デバイス制御監視,,禁止
2026-05-05 09:30:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-05 15:11:00,user013,Web アクセス監視,https://x.com/post,
2026-05-05 14:16:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 15:37:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-05 09:05:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-05-05 12:56:00,user014,Web アクセス監視,https://gigafile.nu/abc,
2026-05-05 08:58:00,user014,Web アクセス監視,https://intranet.local/portal,
2026-05-05 16:20:00,user014,Web アクセス監視,https://www.google.com/search,
2026-05-05 18:53:00,user015,Web アクセス監視,https://x.com/post,
2026-05-05 09:17:00,user015,Web アクセス監視,https://chatgpt.com/chat,
2026-05-05 18:59:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-05-05 18:30:00,user015,Web アクセス監視,https://x.com/post,
2026-05-05 16:16:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-06 16:01:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-06 17:18:00,user001,Web アクセス監視,https://www.google.com/search,
2026-05-06 14:48:00,user001,Web アクセス監視,https://intranet.local/portal,
2026-05-06 10:57:00,user001,Web アクセス監視,https://drive.google.com/file,
2026-05-06 15:04:00,user002,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 13:04:00,user002,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 12:24:00,user003,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 16:23:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 18:35:00,user003,Web アクセス監視,https://youtube.com/watch,
2026-05-06 08:07:00,user003,Web アクセス監視,https://www.google.com/search,
2026-05-06 10:01:00,user003,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 13:14:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 10:48:00,user004,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 12:21:00,user004,Web アクセス監視,https://youtube.com/watch,
2026-05-06 12:08:00,user004,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 15:24:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-06 18:06:00,user005,Web アクセス監視,https://youtube.com/watch,
2026-05-06 09:25:00,user005,Web アクセス監視,https://intranet.local/portal,
2026-05-06 09:25:00,user005,Web アクセス監視,https://www.google.com/search,
2026-05-06 17:10:00,user005,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 17:19:00,user005,Web アクセス監視,https://drive.google.com/file,
2026-05-06 15:43:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 08:23:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 12:30:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 17:49:00,user006,Web アクセス監視,https://youtube.com/watch,
2026-05-06 18:10:00,user006,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 13:26:00,user007,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 08:45:00,user007,Web アクセス監視,https://intranet.local/portal,
2026-05-06 12:11:00,user007,Web アクセス監視,https://x.com/post,
2026-05-06 13:40:00,user008,Web アクセス監視,https://intranet.local/portal,
2026-05-06 13:35:00,user008,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 13:38:00,user008,Web アクセス監視,https://youtube.com/watch,
2026-05-06 15:14:00,user008,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 12:05:00,user008,Web アクセス監視,https://x.com/post,
2026-05-06 09:43:00,user008,Web アクセス監視,https://x.com/post,
2026-05-06 17:56:00,user009,Web アクセス監視,https://youtube.com/watch,
2026-05-06 18:15:00,user009,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 11:26:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-05-06 17:08:00,user009,Web アクセス監視,https://x.com/post,
2026-05-06 09:32:00,user009,Web アクセス監視,https://www.google.com/search,
2026-05-06 10:05:00,user009,Web アクセス監視,https://drive.google.com/file,
2026-05-06 09:43:00,user010,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 13:01:00,user010,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 12:02:00,user010,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 12:47:00,user011,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 10:58:00,user011,Web アクセス監視,https://www.google.com/search,
2026-05-06 10:28:00,user011,Web アクセス監視,https://youtube.com/watch,
2026-05-06 09:50:00,user011,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 17:05:00,user012,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 18:52:00,user012,Web アクセス監視,https://www.google.com/search,
2026-05-06 17:46:00,user012,Web アクセス監視,https://www.google.com/search,
2026-05-06 17:00:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 08:03:00,user012,Web アクセス監視,https://drive.google.com/file,
2026-05-06 11:48:00,user012,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 18:00:00,user013,Web アクセス監視,https://youtube.com/watch,
2026-05-06 15:40:00,user013,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 13:22:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-06 16:24:00,user013,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 17:37:00,user013,Web アクセス監視,https://www.google.com/search,
2026-05-06 16:05:00,user014,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 16:08:00,user014,Web アクセス監視,https://chatgpt.com/chat,
2026-05-06 10:33:00,user015,Web アクセス監視,https://amazon.co.jp/item,
2026-05-06 15:04:00,user015,Web アクセス監視,https://intranet.local/portal,
2026-05-06 13:37:00,user015,Web アクセス監視,https://youtube.com/watch,
2026-05-06 15:51:00,user015,Web アクセス監視,https://x.com/post,
2026-05-06 16:22:00,user015,Web アクセス監視,https://gigafile.nu/abc,
2026-05-06 10:24:00,user015,Web アクセス監視,https://x.com/post,
2026-05-07 16:08:00,user001,Web アクセス監視,https://x.com/post,
2026-05-07 11:59:00,user001,Web アクセス監視,https://chatgpt.com/chat,
